restId,itemName,price,calories,photo,createdAt,lastUpdated
4,"Lamb - Shoulder, Boneless",879.15,315,http://dummyimage.com/112x100.png/5fa2dd/ffffff,2015-12-15 14:29:33,2022-08-02 12:42:32
18,Eggplant - Regular,486.66,1445,http://dummyimage.com/162x100.png/ff4444/ffffff,2020-05-03 21:41:06,2022-05-25 15:39:06
17,"Pepper - Chillies, Crushed",583.13,298,http://dummyimage.com/227x100.png/ff4444/ffffff,2015-06-26 09:00:45,2023-04-20 08:36:25
31,Fireball Whisky,438.6,1581,http://dummyimage.com/181x100.png/dddddd/000000,2020-05-29 02:38:55,2023-07-16 08:30:36
2,Swiss Chard - Red,693.85,1130,http://dummyimage.com/147x100.png/5fa2dd/ffffff,2014-08-13 14:49:36,2021-02-02 10:27:37
37,Soup - Campbells Beef Noodle,740.68,1255,http://dummyimage.com/159x100.png/dddddd/000000,2016-08-04 21:39:47,2021-06-03 00:22:14
25,Pimento - Canned,691.01,56,http://dummyimage.com/249x100.png/5fa2dd/ffffff,2020-09-13 08:40:13,2024-01-18 07:02:32
9,Spinach - Packaged,111.37,510,http://dummyimage.com/203x100.png/dddddd/000000,2018-12-31 01:06:42,2023-01-10 15:30:11
22,Shichimi Togarashi Peppeers,757.64,102,http://dummyimage.com/193x100.png/dddddd/000000,2014-10-29 07:44:25,2021-01-31 01:22:02
24,Capicola - Hot,763.53,966,http://dummyimage.com/204x100.png/cc0000/ffffff,2014-01-05 14:00:49,2024-01-16 23:31:09
20,"Pasta - Shells, Medium, Dry",897.63,1783,http://dummyimage.com/182x100.png/ff4444/ffffff,2015-11-25 07:05:37,2023-09-04 20:58:58
10,Bar - Granola Trail Mix Fruit Nut,497.46,1839,http://dummyimage.com/112x100.png/ff4444/ffffff,2016-07-10 09:46:33,2022-05-27 01:41:57
5,Muffin Mix - Raisin Bran,385.29,286,http://dummyimage.com/100x100.png/cc0000/ffffff,2015-03-30 10:03:11,2023-01-30 08:23:24
3,Gherkin,90.42,202,http://dummyimage.com/165x100.png/ff4444/ffffff,2015-07-20 09:54:48,2021-10-30 11:01:34
35,"Salmon - Atlantic, Fresh, Whole",483.89,1542,http://dummyimage.com/144x100.png/dddddd/000000,2020-10-27 10:52:34,2022-04-03 13:31:17
36,Bread - Sour Batard,498.41,1923,http://dummyimage.com/223x100.png/ff4444/ffffff,2015-10-14 15:10:17,2022-03-16 14:34:13
23,Cheese - Grana Padano,286.24,995,http://dummyimage.com/186x100.png/cc0000/ffffff,2020-09-12 08:14:48,2024-08-09 18:33:45
31,Limes,837.71,701,http://dummyimage.com/104x100.png/dddddd/000000,2014-06-24 10:20:54,2022-12-12 13:05:55
30,Pork - Sausage Casing,488.36,694,http://dummyimage.com/106x100.png/5fa2dd/ffffff,2017-06-12 03:20:29,2021-02-27 07:14:09
19,"Bread - Crumbs, Bulk",452.55,1420,http://dummyimage.com/221x100.png/5fa2dd/ffffff,2019-12-16 13:21:45,2024-05-17 18:18:11
4,Wine - Duboeuf Beaujolais,843.27,110,http://dummyimage.com/179x100.png/ff4444/ffffff,2015-11-20 09:05:22,2024-02-21 08:55:31
25,Bread - Malt,320.56,974,http://dummyimage.com/191x100.png/dddddd/000000,2018-03-25 20:26:31,2021-12-13 07:52:34
9,Scallop - St. Jaques,726.85,1877,http://dummyimage.com/181x100.png/5fa2dd/ffffff,2016-08-06 18:34:14,2024-06-29 08:03:05
37,Carbonated Water - Raspberry,712.21,321,http://dummyimage.com/149x100.png/dddddd/000000,2019-05-14 16:40:50,2021-06-16 07:04:19
34,Salt - Sea,206.0,1350,http://dummyimage.com/144x100.png/dddddd/000000,2017-05-22 14:19:02,2024-07-02 05:11:40
33,Carroway Seed,588.41,329,http://dummyimage.com/221x100.png/5fa2dd/ffffff,2018-10-25 16:06:24,2023-07-02 09:13:04
38,Paper - Brown Paper Mini Cups,344.55,1361,http://dummyimage.com/181x100.png/ff4444/ffffff,2016-12-17 21:11:27,2023-08-15 20:49:36
1,"Cheese - Manchego, Spanish",332.68,1575,http://dummyimage.com/112x100.png/dddddd/000000,2016-04-15 19:17:10,2024-02-27 05:14:22
11,Dried Cranberries,252.14,1893,http://dummyimage.com/166x100.png/5fa2dd/ffffff,2018-03-14 00:25:30,2023-04-17 13:53:00
6,Sugar - Splenda Sweetener,586.15,1935,http://dummyimage.com/135x100.png/ff4444/ffffff,2020-09-05 18:55:01,2023-07-05 18:41:10
13,"Beef - Rib Roast, Cap On",110.5,617,http://dummyimage.com/187x100.png/ff4444/ffffff,2020-10-19 20:16:52,2021-11-07 07:46:34
28,Radish,23.94,1142,http://dummyimage.com/249x100.png/cc0000/ffffff,2016-11-04 13:20:20,2022-11-01 09:02:06
7,"Bread - Multigrain, Loaf",302.74,1144,http://dummyimage.com/168x100.png/5fa2dd/ffffff,2019-04-08 22:41:07,2022-11-25 03:32:03
22,Garbage Bags - Clear,600.13,1695,http://dummyimage.com/131x100.png/5fa2dd/ffffff,2019-02-26 08:04:18,2021-04-08 23:53:23
15,Cheese - Grie Des Champ,174.23,540,http://dummyimage.com/199x100.png/5fa2dd/ffffff,2016-02-24 17:13:49,2024-04-19 10:38:58
26,Asparagus - Mexican,535.8,1468,http://dummyimage.com/185x100.png/ff4444/ffffff,2014-03-08 02:52:00,2023-07-04 02:31:38
16,Plasticspoonblack,103.35,1964,http://dummyimage.com/241x100.png/cc0000/ffffff,2015-01-21 14:15:32,2023-11-30 15:46:38
2,Cheese - Swiss Sliced,90.05,1185,http://dummyimage.com/158x100.png/5fa2dd/ffffff,2017-01-12 02:56:26,2023-10-24 15:30:59
24,"Cherries - Maraschino,jar",225.22,1900,http://dummyimage.com/134x100.png/ff4444/ffffff,2015-11-24 23:56:42,2023-02-13 08:36:00
14,Pheasants - Whole,64.48,97,http://dummyimage.com/140x100.png/dddddd/000000,2015-02-25 15:56:28,2023-02-09 09:28:35
17,Wine - Sake,671.96,1437,http://dummyimage.com/250x100.png/ff4444/ffffff,2016-06-13 11:04:01,2023-05-30 11:55:08
18,Peas Snow,794.86,989,http://dummyimage.com/219x100.png/5fa2dd/ffffff,2018-07-06 17:36:07,2023-03-19 19:05:51
12,Vacuum Bags 12x16,81.89,154,http://dummyimage.com/201x100.png/cc0000/ffffff,2014-05-10 13:45:10,2022-07-01 19:00:08
8,"C - Plus, Orange",745.83,933,http://dummyimage.com/217x100.png/cc0000/ffffff,2018-08-26 00:39:29,2022-02-27 09:43:56
21,Bay Leaf Fresh,208.09,1391,http://dummyimage.com/190x100.png/dddddd/000000,2016-08-24 03:54:08,2023-10-23 20:49:47
39,Apples - Spartan,292.28,1430,http://dummyimage.com/238x100.png/cc0000/ffffff,2020-01-08 15:44:31,2023-05-04 20:23:35
29,"Flour - Bran, Red",977.25,609,http://dummyimage.com/209x100.png/5fa2dd/ffffff,2017-05-06 05:40:59,2022-01-21 13:11:18
27,Cape Capensis - Fillet,623.78,1382,http://dummyimage.com/224x100.png/dddddd/000000,2016-10-18 01:28:26,2021-06-13 22:33:16
40,Scallops - In Shell,323.63,785,http://dummyimage.com/209x100.png/ff4444/ffffff,2018-09-09 12:46:43,2023-04-02 19:37:57
